timestamp,Mean_Bias_Mean,Mean_Bias_Median,Mean_Bias_Std,File
2024-12-12 00:00:00,32.60929229301197,32.60929229301197,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241212000000_0000-0000.CSV
2024-12-12 01:00:00,59.56487596437801,59.56487596437801,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241212010000_0000-0000.CSV
2024-12-12 02:00:00,81.75188775710456,81.75188775710456,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241212020000_0000-0000.CSV
2024-12-12 03:00:00,97.80827785788644,97.80827785788644,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241212030000_0000-0000.CSV
2024-12-12 04:00:00,93.56567053725226,93.56567053725226,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241212040000_0000-0000.CSV
2024-12-12 05:00:00,99.78471017014031,99.78471017014031,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241212050000_0000-0000.CSV
2024-12-12 06:00:00,101.59591838536946,101.59591838536946,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241212060000_0000-0000.CSV
2024-12-12 07:00:00,76.98760645650681,76.98760645650681,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241212070000_0000-0000.CSV
2024-12-12 08:00:00,52.03098490806809,52.03098490806809,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241212080000_0000-0000.CSV
2024-12-12 09:00:00,16.62379497448858,16.62379497448858,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241212090000_0000-0000.CSV
2024-12-12 10:00:00,,,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241212100000_0000-0000.CSV
2024-12-12 11:00:00,,,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241212110000_0000-0000.CSV
2024-12-13 01:00:00,95.1452837793865,95.1452837793865,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241213010000_0000-0000.CSV
2024-12-13 02:00:00,126.31588221539744,126.31588221539744,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241213020000_0000-0000.CSV
2024-12-13 03:00:00,136.71003282448973,136.71003282448973,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241213030000_0000-0000.CSV
2024-12-13 04:00:00,144.55478457616184,144.55478457616184,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241213040000_0000-0000.CSV
2024-12-13 05:00:00,136.02038347800908,136.02038347800908,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241213050000_0000-0000.CSV
2024-12-13 06:00:00,111.83780181242687,111.83780181242687,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241213060000_0000-0000.CSV
2024-12-13 07:00:00,75.98045827901423,75.98045827901423,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241213070000_0000-0000.CSV
2024-12-13 09:00:00,17.153932161076266,17.153932161076266,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241213090000_0000-0000.CSV
2024-12-13 10:00:00,,,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241213100000_0000-0000.CSV
2024-12-13 11:00:00,,,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241213110000_0000-0000.CSV
2024-12-14 00:00:00,62.766995552624046,62.766995552624046,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241214000000_0000-0000.CSV
2024-12-14 01:00:00,122.07147978506586,122.07147978506586,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241214010000_0000-0000.CSV
2024-12-14 02:00:00,154.58178050625574,154.58178050625574,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241214020000_0000-0000.CSV
